user_id,genres,release_date,playtime_forever
KlaudC,indie,2006,6460
KlaudC,simulation,2006,6460
76561198211545443,indie,2006,71668
76561198211545443,simulation,2006,71668
76561198080080397,indie,2006,648
76561198080080397,simulation,2006,648
76561198054209522,indie,2006,1785
76561198054209522,simulation,2006,1785
76561198062092084,indie,2006,3680
76561198062092084,simulation,2006,3680
76561198065330196,indie,2006,2057
76561198065330196,simulation,2006,2057
poohgoddevil,indie,2006,194
poohgoddevil,simulation,2006,194
76561198079033916,indie,2006,14774
76561198079033916,simulation,2006,14774
76561198066320895,indie,2006,1691
76561198066320895,simulation,2006,1691
76561198061357639,indie,2006,9382
76561198061357639,simulation,2006,9382
76561198057125811,indie,2006,6524
76561198057125811,simulation,2006,6524
epicbumface,indie,2006,10742
epicbumface,simulation,2006,10742
SpongbobeebU,indie,2006,8826
SpongbobeebU,simulation,2006,8826
LoiroG,indie,2006,20843
LoiroG,simulation,2006,20843
dalebaxter,indie,2006,17004
dalebaxter,simulation,2006,17004
MarineAnimal,indie,2006,11867
MarineAnimal,simulation,2006,11867
76561198086141910,indie,2006,9635
76561198086141910,simulation,2006,9635
thinkglobal,indie,2006,6475
thinkglobal,simulation,2006,6475
QuirkyChicken,indie,2006,2373
QuirkyChicken,simulation,2006,2373
GOLDENFREDRICKSTAR,indie,2006,75445
GOLDENFREDRICKSTAR,simulation,2006,75445
Kalnus,indie,2006,618
Kalnus,simulation,2006,618
figoleu,indie,2006,2079
figoleu,simulation,2006,2079
sprayandpray168543483,indie,2006,19997
sprayandpray168543483,simulation,2006,19997
lovemorezeebanda,indie,2006,375
lovemorezeebanda,simulation,2006,375
76561198074940658,indie,2006,8078
76561198074940658,simulation,2006,8078
76561198092422168,indie,2006,223
76561198092422168,simulation,2006,223
76561198074200838,indie,2006,386
76561198074200838,simulation,2006,386
76561198085301805,indie,2006,156
76561198085301805,simulation,2006,156
76561198090274308,indie,2006,1087
76561198090274308,simulation,2006,1087
nothingbeatsme,indie,2006,1420
nothingbeatsme,simulation,2006,1420
76561198104030363,indie,2006,101
76561198104030363,simulation,2006,101
Ameerthetrickster,indie,2006,10019
Ameerthetrickster,simulation,2006,10019
76561198098653023,indie,2006,4684
76561198098653023,simulation,2006,4684
76561198126926393,indie,2006,29899
76561198126926393,simulation,2006,29899
76561198085082149,indie,2006,8578
76561198085082149,simulation,2006,8578
76561198058477537,indie,2006,299
76561198058477537,simulation,2006,299
76561198092674729,indie,2006,37917
76561198092674729,simulation,2006,37917
76561198066133892,indie,2006,33011
76561198066133892,simulation,2006,33011
rpsntc,indie,2006,7918
rpsntc,simulation,2006,7918
ExaultGG,indie,2006,3616
ExaultGG,simulation,2006,3616
Caveknight5,indie,2006,16727
Caveknight5,simulation,2006,16727
76561198065473176,indie,2006,463
76561198065473176,simulation,2006,463
Kyercon,indie,2006,2520
Kyercon,simulation,2006,2520
76561198010280507,indie,2006,560
76561198010280507,simulation,2006,560
76561198063575392,indie,2006,2888
76561198063575392,simulation,2006,2888
76561198094966673,indie,2006,124
76561198094966673,simulation,2006,124
76561198075451549,indie,2006,2501
76561198075451549,simulation,2006,2501
blackburnscout,indie,2006,5017
blackburnscout,simulation,2006,5017
imjeans,indie,2006,1015
imjeans,simulation,2006,1015
76561198086820025,indie,2006,4083
76561198086820025,simulation,2006,4083
76561198089949965,indie,2006,2842
76561198089949965,simulation,2006,2842
76561198117985210,indie,2006,44123
76561198117985210,simulation,2006,44123
76561198117985210,indie,2006,44123
76561198117985210,simulation,2006,44123
synCHROniced,indie,2006,3117
synCHROniced,simulation,2006,3117
76561198045344356,indie,2006,563
76561198045344356,simulation,2006,563
YOuevenRoBOtMeOw,indie,2006,6471
YOuevenRoBOtMeOw,simulation,2006,6471
l0se,indie,2006,909
l0se,simulation,2006,909
76561198232483600,indie,2006,2154
76561198232483600,simulation,2006,2154
76561198089360928,indie,2006,5080
76561198089360928,simulation,2006,5080
76561198089360928,indie,2006,5080
76561198089360928,simulation,2006,5080
AD51,indie,2006,29673
AD51,simulation,2006,29673
jamesmasterx,indie,2006,15483
jamesmasterx,simulation,2006,15483
76561198090998972,indie,2006,454
76561198090998972,simulation,2006,454
SnApLaDanke,indie,2006,4972
SnApLaDanke,simulation,2006,4972
Potter2544,indie,2006,568
Potter2544,simulation,2006,568
jpvalletta,indie,2006,1289
jpvalletta,simulation,2006,1289
76561198098675629,indie,2006,295
76561198098675629,simulation,2006,295
Delta_Victory19821,indie,2006,3971
Delta_Victory19821,simulation,2006,3971
76561198107118072,indie,2006,555
76561198107118072,simulation,2006,555
ChokeChoke,indie,2006,121
ChokeChoke,simulation,2006,121
KunGHill,indie,2006,2664
KunGHill,simulation,2006,2664
76561198049499873,indie,2006,337
76561198049499873,simulation,2006,337
nooth1-RNG,indie,2006,61
nooth1-RNG,simulation,2006,61
nooth2-WFX-zewsy,indie,2006,80
nooth2-WFX-zewsy,simulation,2006,80
76561198154995501,indie,2006,3601
76561198154995501,simulation,2006,3601
76561198081193763,indie,2006,10136
76561198081193763,simulation,2006,10136
minecraftfan367,indie,2006,3704
minecraftfan367,simulation,2006,3704
Kazkaz,indie,2006,11304
Kazkaz,simulation,2006,11304
firmburrito,indie,2006,178
firmburrito,simulation,2006,178
Halstrom,indie,2006,276
Halstrom,simulation,2006,276
maximumride94,indie,2006,124
maximumride94,simulation,2006,124
DoubleScissors,indie,2006,197
DoubleScissors,simulation,2006,197
76561198097949523,indie,2006,6487
76561198097949523,simulation,2006,6487
pikachugamer456,indie,2006,5095
pikachugamer456,simulation,2006,5095
76561198090341048,indie,2006,10929
76561198090341048,simulation,2006,10929
76561198090341048,indie,2006,10929
76561198090341048,simulation,2006,10929
rebelsuprising,indie,2006,5367
rebelsuprising,simulation,2006,5367
martzeo,indie,2006,14818
martzeo,simulation,2006,14818
iluvmiku,indie,2006,917
iluvmiku,simulation,2006,917
Pinkamenadinewithpie,indie,2006,867
Pinkamenadinewithpie,simulation,2006,867
Brownies_less_than_3,indie,2006,1885
Brownies_less_than_3,simulation,2006,1885
76561198059896401,indie,2006,18305
76561198059896401,simulation,2006,18305
theultimateweeb,indie,2006,4618
theultimateweeb,simulation,2006,4618
76561198075386334,indie,2006,1118
76561198075386334,simulation,2006,1118
76561198080715343,indie,2006,5887
76561198080715343,simulation,2006,5887
dryzeak,indie,2006,16179
dryzeak,simulation,2006,16179
TemisiaST,indie,2006,10197
TemisiaST,simulation,2006,10197
lsleon,indie,2006,3896
lsleon,simulation,2006,3896
76561198082543743,indie,2006,28
76561198082543743,simulation,2006,28
ninja12749,indie,2006,1574
ninja12749,simulation,2006,1574
76561198072782328,indie,2006,4592
76561198072782328,simulation,2006,4592
xgotfearzx,indie,2006,124
xgotfearzx,simulation,2006,124
76561198051759723,indie,2006,469
76561198051759723,simulation,2006,469
tuna168,indie,2006,12621
tuna168,simulation,2006,12621
crazybushman,indie,2006,3305
crazybushman,simulation,2006,3305
76561198088633724,indie,2006,930
76561198088633724,simulation,2006,930
jdg311,indie,2006,17321
jdg311,simulation,2006,17321
76561198079050450,indie,2006,1099
76561198079050450,simulation,2006,1099
76561198045400287,indie,2006,50663
76561198045400287,simulation,2006,50663
sky_4547,indie,2006,329
sky_4547,simulation,2006,329
76561198089365649,indie,2006,12077
76561198089365649,simulation,2006,12077
freshfishss,indie,2006,1794
freshfishss,simulation,2006,1794
GlaLoid,indie,2006,303
GlaLoid,simulation,2006,303
76561198096054180,indie,2006,760
76561198096054180,simulation,2006,760
Telstra,indie,2006,109
Telstra,simulation,2006,109
54263144,indie,2006,9357
54263144,simulation,2006,9357
76561198155115319,indie,2006,240
76561198155115319,simulation,2006,240
L31ken,indie,2006,1568
L31ken,simulation,2006,1568
DeathnoteM,indie,2006,57
DeathnoteM,simulation,2006,57
MoneyMaster55,indie,2006,21128
MoneyMaster55,simulation,2006,21128
eazyE500,indie,2006,7572
eazyE500,simulation,2006,7572
76561198069547848,indie,2006,3734
76561198069547848,simulation,2006,3734
76561198048503920,indie,2006,7029
76561198048503920,simulation,2006,7029
76561198020290098,indie,2006,281
76561198020290098,simulation,2006,281
76561198074468075,indie,2006,5480
76561198074468075,simulation,2006,5480
lapat54321,indie,2006,719
lapat54321,simulation,2006,719
Andr3wPandora,indie,2006,27359
Andr3wPandora,simulation,2006,27359
komp54,indie,2006,397
komp54,simulation,2006,397
derpmelon,indie,2006,23392
derpmelon,simulation,2006,23392
76561198079378923,indie,2006,4277
76561198079378923,simulation,2006,4277
76561198085241786,indie,2006,19244
76561198085241786,simulation,2006,19244
76561198070880096,indie,2006,9252
76561198070880096,simulation,2006,9252
76561198065137415,indie,2006,3887
76561198065137415,simulation,2006,3887
76561198096671647,indie,2006,2759
76561198096671647,simulation,2006,2759
76561198050620146,indie,2006,41521
76561198050620146,simulation,2006,41521
-Beave-,indie,2006,388
-Beave-,simulation,2006,388
76561198095964304,indie,2006,1192
76561198095964304,simulation,2006,1192
lteecsgo,indie,2006,30
lteecsgo,simulation,2006,30
darkroblox92,indie,2006,96
darkroblox92,simulation,2006,96
76561198091807832,indie,2006,2228
76561198091807832,simulation,2006,2228
76561198089220459,indie,2006,2746
76561198089220459,simulation,2006,2746
TooLateGamer,indie,2006,5400
TooLateGamer,simulation,2006,5400
76561198058002184,indie,2006,5978
76561198058002184,simulation,2006,5978
lawyerknife,indie,2006,64
lawyerknife,simulation,2006,64
GMExcell,indie,2006,2030
GMExcell,simulation,2006,2030
mint56,indie,2006,368
mint56,simulation,2006,368
bugppptly,indie,2006,8552
bugppptly,simulation,2006,8552
76561198063466406,indie,2006,493
76561198063466406,simulation,2006,493
sirgeneral,indie,2006,26910
sirgeneral,simulation,2006,26910
76561198064778508,indie,2006,9901
76561198064778508,simulation,2006,9901
happy-day,indie,2006,2652
happy-day,simulation,2006,2652
csgonido,indie,2006,9918
csgonido,simulation,2006,9918
Razimo,indie,2006,14307
Razimo,simulation,2006,14307
123joshua321,indie,2006,2601
123joshua321,simulation,2006,2601
1337_K_REW,indie,2006,15683
1337_K_REW,simulation,2006,15683
novaelite12,indie,2006,4880
novaelite12,simulation,2006,4880
MK011,indie,2006,1144
MK011,simulation,2006,1144
76561198110272369,indie,2006,170
76561198110272369,simulation,2006,170
inxayers,indie,2006,232
inxayers,simulation,2006,232
76561198075628702,indie,2006,3713
76561198075628702,simulation,2006,3713
3th3,indie,2006,1766
3th3,simulation,2006,1766
suphawit,indie,2006,38630
suphawit,simulation,2006,38630
76561198063714964,indie,2006,103
76561198063714964,simulation,2006,103
76561198063000695,indie,2006,8452
76561198063000695,simulation,2006,8452
ughineedanurl,indie,2006,51
ughineedanurl,simulation,2006,51
76561198009239788,indie,2006,18619
76561198009239788,simulation,2006,18619
dontbanirelia,indie,2006,1300
dontbanirelia,simulation,2006,1300
76561198066689974,indie,2006,748
76561198066689974,simulation,2006,748
Ionator,indie,2006,1819
Ionator,simulation,2006,1819
Ionator,indie,2006,1819
Ionator,simulation,2006,1819
76561198084679366,indie,2006,1714
76561198084679366,simulation,2006,1714
76561198080291959,indie,2006,1898
76561198080291959,simulation,2006,1898
76561198044297571,indie,2006,7370
76561198044297571,simulation,2006,7370
Koreanpony,indie,2006,2080
Koreanpony,simulation,2006,2080
Ci3lPhant0mhive,indie,2006,2239
Ci3lPhant0mhive,simulation,2006,2239
76561198118542277,indie,2006,963
76561198118542277,simulation,2006,963
76561198089434180,indie,2006,55356
76561198089434180,simulation,2006,55356
coopbeck,indie,2006,3888
coopbeck,simulation,2006,3888
76561198102196927,indie,2006,8484
76561198102196927,simulation,2006,8484
76561198081117752,indie,2006,15579
76561198081117752,simulation,2006,15579
76561198096479122,indie,2006,149
76561198096479122,simulation,2006,149
03092002,indie,2006,971
03092002,simulation,2006,971
76561198061249863,indie,2006,1233
76561198061249863,simulation,2006,1233
76561198060615265,indie,2006,29898
76561198060615265,simulation,2006,29898
aamirrowther,indie,2006,517
aamirrowther,simulation,2006,517
mylordbendtner,indie,2006,147
mylordbendtner,simulation,2006,147
Aaeeschylus,indie,2006,7099
Aaeeschylus,simulation,2006,7099
aavid123,indie,2006,2600
aavid123,simulation,2006,2600
the_abomination,indie,2006,40661
the_abomination,simulation,2006,40661
blackkshadow98,indie,2006,1466
blackkshadow98,simulation,2006,1466
asoo1994,indie,2006,0
asoo1994,simulation,2006,0
76561198093772886,indie,2006,1283
76561198093772886,simulation,2006,1283
76561198065929319,indie,2006,117
76561198065929319,simulation,2006,117
76561198065929319,indie,2006,117
76561198065929319,simulation,2006,117
76561198087266823,indie,2006,9250
76561198087266823,simulation,2006,9250
76561198091637868,indie,2006,27533
76561198091637868,simulation,2006,27533
76561198060183287,indie,2006,4141
76561198060183287,simulation,2006,4141
lawranca,indie,2006,639
lawranca,simulation,2006,639
0432-026-no,indie,2006,378
0432-026-no,simulation,2006,378
AdventureBen,indie,2006,3727
AdventureBen,simulation,2006,3727
76561198084499039,indie,2006,59
76561198084499039,simulation,2006,59
aeonz,indie,2006,1965
aeonz,simulation,2006,1965
76561198080976868,indie,2006,3825
76561198080976868,simulation,2006,3825
darkskynight,indie,2006,7721
darkskynight,simulation,2006,7721
76561198087013530,indie,2006,2492
76561198087013530,simulation,2006,2492
76561198076334976,indie,2006,8725
76561198076334976,simulation,2006,8725
Smithagent,indie,2006,5596
Smithagent,simulation,2006,5596
76561198077058176,indie,2006,2034
76561198077058176,simulation,2006,2034
76561198074485619,indie,2006,9926
76561198074485619,simulation,2006,9926
WudUTacoBell,indie,2006,7465
WudUTacoBell,simulation,2006,7465
Urban_Terrorist_,indie,2006,35681
Urban_Terrorist_,simulation,2006,35681
Ahjule,indie,2006,7549
Ahjule,simulation,2006,7549
76561198076300855,indie,2006,9986
76561198076300855,simulation,2006,9986
Aidenateor,indie,2006,17986
Aidenateor,simulation,2006,17986
thelordofaids,indie,2006,5513
thelordofaids,simulation,2006,5513
76561198081683029,indie,2006,4237
76561198081683029,simulation,2006,4237
76561198084265658,indie,2006,375
76561198084265658,simulation,2006,375
76561198063906222,indie,2006,7290
76561198063906222,simulation,2006,7290
0700464574757,indie,2006,23391
0700464574757,simulation,2006,23391
Alcestcik,indie,2006,2801
Alcestcik,simulation,2006,2801
toptinkerintheworld,indie,2006,1710
toptinkerintheworld,simulation,2006,1710
CompoundGamingAlex,indie,2006,307
CompoundGamingAlex,simulation,2006,307
76561198074115920,indie,2006,1717
76561198074115920,simulation,2006,1717
alfonsocf,indie,2006,375
alfonsocf,simulation,2006,375
76561198088054470,indie,2006,1528
76561198088054470,simulation,2006,1528
76561198076551327,indie,2006,7464
76561198076551327,simulation,2006,7464
76561198085677474,indie,2006,13219
76561198085677474,simulation,2006,13219
thealleyways,indie,2006,229
thealleyways,simulation,2006,229
EchoTheXIV,indie,2006,60
EchoTheXIV,simulation,2006,60
oracle_of_zeus,indie,2006,2771
oracle_of_zeus,simulation,2006,2771
Alpha2749,indie,2006,1527
Alpha2749,simulation,2006,1527
AlwaysL216,indie,2006,1164
AlwaysL216,simulation,2006,1164
76561198095238263,indie,2006,1107
76561198095238263,simulation,2006,1107
76561198095238263,indie,2006,1107
76561198095238263,simulation,2006,1107
76561198060027840,indie,2006,7237
76561198060027840,simulation,2006,7237
76561198087192695,indie,2006,18363
76561198087192695,simulation,2006,18363
andybot1,indie,2006,3835
andybot1,simulation,2006,3835
76561198089828906,indie,2006,5015
76561198089828906,simulation,2006,5015
76561198046155575,indie,2006,693
76561198046155575,simulation,2006,693
76561198047866465,indie,2006,2708
76561198047866465,simulation,2006,2708
portal_2_3,indie,2006,10792
portal_2_3,simulation,2006,10792
76561198084757464,indie,2006,79
76561198084757464,simulation,2006,79
nopls0000,indie,2006,32
nopls0000,simulation,2006,32
76561198062115677,indie,2006,11975
76561198062115677,simulation,2006,11975
whafam,indie,2006,835
whafam,simulation,2006,835
applicious,indie,2006,7299
applicious,simulation,2006,7299
76561198064704330,indie,2006,1418
76561198064704330,simulation,2006,1418
TotallyLegitInventory,indie,2006,80
TotallyLegitInventory,simulation,2006,80
watermelon1298,indie,2006,13838
watermelon1298,simulation,2006,13838
76561198098998419,indie,2006,7589
76561198098998419,simulation,2006,7589
TridentLake73,indie,2006,401
TridentLake73,simulation,2006,401
76561198051967707,indie,2006,3157
76561198051967707,simulation,2006,3157
76561198098851831,indie,2006,4980
76561198098851831,simulation,2006,4980
76561198070614734,indie,2006,1763
76561198070614734,simulation,2006,1763
76561198069594647,indie,2006,6535
76561198069594647,simulation,2006,6535
tonut,indie,2006,13043
tonut,simulation,2006,13043
76561198077202338,indie,2006,289
76561198077202338,simulation,2006,289
76561198047117090,indie,2006,24172
76561198047117090,simulation,2006,24172
76561198018107220,indie,2006,1553
76561198018107220,simulation,2006,1553
76561198061040422,indie,2006,422
76561198061040422,simulation,2006,422
76561198036138459,indie,2006,11687
76561198036138459,simulation,2006,11687
76561198094695756,indie,2006,3746
76561198094695756,simulation,2006,3746
76561198060170945,indie,2006,21066
76561198060170945,simulation,2006,21066
pancake01,indie,2006,21
pancake01,simulation,2006,21
76561198073708111,indie,2006,61118
76561198073708111,simulation,2006,61118
AsherFatin,indie,2006,21555
AsherFatin,simulation,2006,21555
76561198049864872,indie,2006,99
76561198049864872,simulation,2006,99
ostrichcsgo,indie,2006,13799
ostrichcsgo,simulation,2006,13799
76561198102477915,indie,2006,25673
76561198102477915,simulation,2006,25673
76561198058912511,indie,2006,17
76561198058912511,simulation,2006,17
76561198071576223,indie,2006,182
76561198071576223,simulation,2006,182
76561198022370487,indie,2006,48
76561198022370487,simulation,2006,48
76561198098479489,indie,2006,1020
76561198098479489,simulation,2006,1020
76561198055307813,indie,2006,120
76561198055307813,simulation,2006,120
AUSSAYE,indie,2006,276
AUSSAYE,simulation,2006,276
76561198080804547,indie,2006,6441
76561198080804547,simulation,2006,6441
79666777777777777777777,indie,2006,107
79666777777777777777777,simulation,2006,107
76561198073672681,indie,2006,25139
76561198073672681,simulation,2006,25139
autismothe1,indie,2006,704
autismothe1,simulation,2006,704
Winkster,indie,2006,6672
Winkster,simulation,2006,6672
Big_Turkey,indie,2006,4595
Big_Turkey,simulation,2006,4595
AutoKills,indie,2006,5949
AutoKills,simulation,2006,5949
76561198095257483,indie,2006,38984
76561198095257483,simulation,2006,38984
76561198055330674,indie,2006,8
76561198055330674,simulation,2006,8
random-idiot,indie,2006,85549
random-idiot,simulation,2006,85549
PatrickRD,indie,2006,1584
PatrickRD,simulation,2006,1584
76561198057884824,indie,2006,1287
76561198057884824,simulation,2006,1287
Awesomised,indie,2006,15118
Awesomised,simulation,2006,15118
76561198075992994,indie,2006,179
76561198075992994,simulation,2006,179
76561198076747687,indie,2006,4555
76561198076747687,simulation,2006,4555
76561198094656207,indie,2006,22
76561198094656207,simulation,2006,22
aidozinthebigbluehouse,indie,2006,12557
aidozinthebigbluehouse,simulation,2006,12557
BeKin,indie,2006,707
BeKin,simulation,2006,707
ThaFiddy,indie,2006,12002
ThaFiddy,simulation,2006,12002
76561198040611366,indie,2006,331
76561198040611366,simulation,2006,331
76561198003811382,indie,2006,0
76561198003811382,simulation,2006,0
76561198091515601,indie,2006,1673
76561198091515601,simulation,2006,1673
B4BY,indie,2006,180
B4BY,simulation,2006,180
stopreadingthisthing,indie,2006,36540
stopreadingthisthing,simulation,2006,36540
spurdosparda,indie,2006,835
spurdosparda,simulation,2006,835
dataxpunged,indie,2006,381
dataxpunged,simulation,2006,381
76561198078081680,indie,2006,1068
76561198078081680,simulation,2006,1068
120488700,indie,2006,25284
120488700,simulation,2006,25284
ForTheLolz7,indie,2006,1567
ForTheLolz7,simulation,2006,1567
SwEgLoRd101,indie,2006,40936
SwEgLoRd101,simulation,2006,40936
Bakuhteh,indie,2006,159933
Bakuhteh,simulation,2006,159933
76561198078072180,indie,2006,17888
76561198078072180,simulation,2006,17888
antongarciabitw,indie,2006,357
antongarciabitw,simulation,2006,357
nanakao,indie,2006,3300
nanakao,simulation,2006,3300
76561198079348289,indie,2006,9677
76561198079348289,simulation,2006,9677
skydive1111,indie,2006,9172
skydive1111,simulation,2006,9172
Bankerz,indie,2006,5715
Bankerz,simulation,2006,5715
MarioBrother,indie,2006,476
MarioBrother,simulation,2006,476
76561198074940106,indie,2006,10677
76561198074940106,simulation,2006,10677
bassline101,indie,2006,0
bassline101,simulation,2006,0
TotallyNotBruceWayne,indie,2006,61
TotallyNotBruceWayne,simulation,2006,61
BatataFritaAlienigena,indie,2006,6949
BatataFritaAlienigena,simulation,2006,6949
batatafuriosa,indie,2006,1233
batatafuriosa,simulation,2006,1233
76561198088127282,indie,2006,1246
76561198088127282,simulation,2006,1246
76561198101249923,indie,2006,24741
76561198101249923,simulation,2006,24741
76561198101249923,indie,2006,24741
76561198101249923,simulation,2006,24741
76561198088531324,indie,2006,52751
76561198088531324,simulation,2006,52751
76561198062733233,indie,2006,14049
76561198062733233,simulation,2006,14049
76561198068717523,indie,2006,9528
76561198068717523,simulation,2006,9528
BeastThePimp,indie,2006,7712
BeastThePimp,simulation,2006,7712
76561198078500090,indie,2006,357
76561198078500090,simulation,2006,357
76561198064901359,indie,2006,4416
76561198064901359,simulation,2006,4416
bebb0,indie,2006,1669
bebb0,simulation,2006,1669
zi8gzag,indie,2006,223
zi8gzag,simulation,2006,223
76561198092188845,indie,2006,984
76561198092188845,simulation,2006,984
SuperAnalNoScope,indie,2006,124807
SuperAnalNoScope,simulation,2006,124807
Cryptonial,indie,2006,7762
Cryptonial,simulation,2006,7762
yozaseigfuckcriprep,indie,2006,6844
yozaseigfuckcriprep,simulation,2006,6844
TitlerBitch,indie,2006,14
TitlerBitch,simulation,2006,14
gamingtonemsi,indie,2006,43
gamingtonemsi,simulation,2006,43
76561198055651045,indie,2006,15008
76561198055651045,simulation,2006,15008
sriyhoiwtwiug7edfieithweugh,indie,2006,727
sriyhoiwtwiug7edfieithweugh,simulation,2006,727
76561198060324840,indie,2006,0
76561198060324840,simulation,2006,0
artynox,indie,2006,256
artynox,simulation,2006,256
RedD34TH,indie,2006,160
RedD34TH,simulation,2006,160
blackandwhitecat,indie,2006,898
blackandwhitecat,simulation,2006,898
76561198053721457,indie,2006,168
76561198053721457,simulation,2006,168
76561198079374078,indie,2006,27
76561198079374078,simulation,2006,27
7656119804296544,indie,2006,2001
7656119804296544,simulation,2006,2001
76561198045577378,indie,2006,113
76561198045577378,simulation,2006,113
bryceblacktop,indie,2006,2276
bryceblacktop,simulation,2006,2276
76561198081718275,indie,2006,5801
76561198081718275,simulation,2006,5801
76561197999054744,indie,2006,11607
76561197999054744,simulation,2006,11607
gamanoel,indie,2006,484
gamanoel,simulation,2006,484
76561198071439167,indie,2006,1967
76561198071439167,simulation,2006,1967
76561198045299922,indie,2006,1608
76561198045299922,simulation,2006,1608
black_predator001,indie,2006,37
black_predator001,simulation,2006,37
Jaredzzz3,indie,2006,1311
Jaredzzz3,simulation,2006,1311
76561198063121287,indie,2006,22016
76561198063121287,simulation,2006,22016
76561198071264983,indie,2006,15181
76561198071264983,simulation,2006,15181
bbbblair,indie,2006,288
bbbblair,simulation,2006,288
Abyss666,indie,2006,2398
Abyss666,simulation,2006,2398
Blaze349,indie,2006,384
Blaze349,simulation,2006,384
SNAYKZ,indie,2006,1330
SNAYKZ,simulation,2006,1330
76561198082023848,indie,2006,4369
76561198082023848,simulation,2006,4369
BlizzardSt4rm,indie,2006,5802
BlizzardSt4rm,simulation,2006,5802
blizzyyyy,indie,2006,141
blizzyyyy,simulation,2006,141
76561198081240093,indie,2006,979
76561198081240093,simulation,2006,979
76561198075252558,indie,2006,15417
76561198075252558,simulation,2006,15417
76561198062036370,indie,2006,25580
76561198062036370,simulation,2006,25580
76561198019662979,indie,2006,222
76561198019662979,simulation,2006,222
76561198231616024,indie,2006,0
76561198231616024,simulation,2006,0
Blueninja_101,indie,2006,4121
Blueninja_101,simulation,2006,4121
76561198035108711,indie,2006,5290
76561198035108711,simulation,2006,5290
azzwraith,indie,2006,6195
azzwraith,simulation,2006,6195
onepercenter,indie,2006,3492
onepercenter,simulation,2006,3492
voltika,indie,2006,1688
voltika,simulation,2006,1688
76561198079521426,indie,2006,357
76561198079521426,simulation,2006,357
76561198091518774,indie,2006,7146
76561198091518774,simulation,2006,7146
76561198064892991,indie,2006,624
76561198064892991,simulation,2006,624
Bobyzola,indie,2006,92443
Bobyzola,simulation,2006,92443
kt7580,indie,2006,1448
kt7580,simulation,2006,1448
76561198054743531,indie,2006,6844
76561198054743531,simulation,2006,6844
romenlaw,indie,2006,12319
romenlaw,simulation,2006,12319
botgalx,indie,2006,31
botgalx,simulation,2006,31
76561198245310554,indie,2006,2160
76561198245310554,simulation,2006,2160
Lobohg-,indie,2006,4188
Lobohg-,simulation,2006,4188
BovJohn,indie,2006,20622
BovJohn,simulation,2006,20622
76561198084233046,indie,2006,10281
76561198084233046,simulation,2006,10281
737911,indie,2006,933
737911,simulation,2006,933
psibracket,indie,2006,17055
psibracket,simulation,2006,17055
Ghost_Project,indie,2006,59334
Ghost_Project,simulation,2006,59334
76561198046168702,indie,2006,48489
76561198046168702,simulation,2006,48489
brahhhhcsgomatee,indie,2006,418
brahhhhcsgomatee,simulation,2006,418
76561198088890688,indie,2006,991
76561198088890688,simulation,2006,991
HappyGamerX,indie,2006,2816
HappyGamerX,simulation,2006,2816
76561198089527527,indie,2006,8742
76561198089527527,simulation,2006,8742
76561198082012465,indie,2006,27498
76561198082012465,simulation,2006,27498
76561198075938729,indie,2006,1003
76561198075938729,simulation,2006,1003
brimmers,indie,2006,393
brimmers,simulation,2006,393
imacatseeulr,indie,2006,25479
imacatseeulr,simulation,2006,25479
MyloXylotoMeh,indie,2006,6635
MyloXylotoMeh,simulation,2006,6635
76561198039741219,indie,2006,468
76561198039741219,simulation,2006,468
76561198041151638,indie,2006,42819
76561198041151638,simulation,2006,42819
ImBrodzster,indie,2006,4211
ImBrodzster,simulation,2006,4211
76561198073563520,indie,2006,794
76561198073563520,simulation,2006,794
dedwick,indie,2006,974
dedwick,simulation,2006,974
spyo101,indie,2006,130
spyo101,simulation,2006,130
76561198047232247,indie,2006,661
76561198047232247,simulation,2006,661
76561198121336011,indie,2006,534
76561198121336011,simulation,2006,534
BRUTEMILK,indie,2006,1640
BRUTEMILK,simulation,2006,1640
nebuze,indie,2006,1688
nebuze,simulation,2006,1688
76561198045481360,indie,2006,5772
76561198045481360,simulation,2006,5772
76561198058550517,indie,2006,910
76561198058550517,simulation,2006,910
76561198044706489,indie,2006,650
76561198044706489,simulation,2006,650
buizill,indie,2006,429
buizill,simulation,2006,429
76561198047308188,indie,2006,180
76561198047308188,simulation,2006,180
76561198071075281,indie,2006,4041
76561198071075281,simulation,2006,4041
JackieMastergames,indie,2006,7236
JackieMastergames,simulation,2006,7236
76561198085133982,indie,2006,831
76561198085133982,simulation,2006,831
Luckless_Romance,indie,2006,426
Luckless_Romance,simulation,2006,426
burningcrawler,indie,2006,472
burningcrawler,simulation,2006,472
ButteryTyrant,indie,2006,22853
ButteryTyrant,simulation,2006,22853
ButteryTyrant,indie,2006,22853
ButteryTyrant,simulation,2006,22853
Scriptdrive,indie,2006,1137
Scriptdrive,simulation,2006,1137
76561198039400240,indie,2006,2325
76561198039400240,simulation,2006,2325
76561198041551333,indie,2006,19593
76561198041551333,simulation,2006,19593
XvinniboyX,indie,2006,3012
XvinniboyX,simulation,2006,3012
c0nt4g10n,indie,2006,1265
c0nt4g10n,simulation,2006,1265
derds30,indie,2006,11921
derds30,simulation,2006,11921
caaake,indie,2006,19766
caaake,simulation,2006,19766
76561198060483116,indie,2006,7329
76561198060483116,simulation,2006,7329
cactuswaifu,indie,2006,1172
cactuswaifu,simulation,2006,1172
76561198118058899,indie,2006,2509
76561198118058899,simulation,2006,2509
Caesar3z,indie,2006,32
